timestamp,price,volume,market_cap,coin
2025-09-15 00:00:00,0.8702938699784402,146593076.48767966,870228674.5541109,fartcoin
2025-09-16 00:00:00,0.8261222042552308,185330183.33444133,825965498.8778479,fartcoin
2025-09-17 00:00:00,0.8443471867602241,120460269.8201619,844358068.8450612,fartcoin
2025-09-18 00:00:00,0.925336879718575,200002916.76630434,927920326.5465266,fartcoin
2025-09-19 00:00:00,0.9367385888547091,178585493.59065744,936529801.4092429,fartcoin
2025-09-20 00:00:00,0.7875803682162014,198628613.1495572,787149853.2867432,fartcoin
2025-09-21 00:00:00,0.7739989124502309,123141488.17470276,773242779.8161604,fartcoin
2025-09-22 00:00:00,0.7097737374870817,128324468.22997537,709774146.2739692,fartcoin
2025-09-23 00:00:00,0.6244533301174999,248046473.26063973,625172534.8447453,fartcoin
2025-09-24 00:00:00,0.6043393007027058,158650295.81722355,604423784.8829247,fartcoin
2025-09-25 00:00:00,0.6174400338896336,179011439.3932336,616679599.0019995,fartcoin
2025-09-26 00:00:00,0.5503576508860308,211271940.95258597,549700143.251853,fartcoin
2025-09-27 00:00:00,0.5847320605112506,175891568.92361367,583765109.2103868,fartcoin
2025-09-28 00:00:00,0.5953053919401178,89786316.04977633,596033802.7302511,fartcoin
2025-09-29 00:00:00,0.6341554757159582,92158660.08496486,634565523.5440346,fartcoin
2025-09-30 00:00:00,0.6274272710915175,181430896.1679594,627299738.3275452,fartcoin
2025-10-01 00:00:00,0.6150219954946318,202321535.7609854,613129926.1913275,fartcoin
2025-10-02 00:00:00,0.6286151614277387,203002361.71416676,628533153.4621086,fartcoin
2025-10-03 00:00:00,0.6759171582963669,239465729.2239577,674370184.4188036,fartcoin
2025-10-04 00:00:00,0.6681224473207039,196541571.62833357,668112850.2946517,fartcoin
2025-10-05 00:00:00,0.6585273578542729,116455586.50262882,659713916.5028266,fartcoin
2025-10-06 00:00:00,0.6771357192825347,235282311.887077,677242149.3476651,fartcoin
2025-10-07 00:00:00,0.7448080133085367,258189954.5386796,745565392.4026823,fartcoin
2025-10-08 00:00:00,0.6455751413602575,277229565.1915202,645539374.2809876,fartcoin
2025-10-09 00:00:00,0.6795465509528108,191367039.63423076,676984623.3177869,fartcoin
2025-10-10 00:00:00,0.6390748304538261,176199764.95405442,639974655.4249392,fartcoin
2025-10-11 00:00:00,0.36808860116323094,436401293.8038684,366941042.3883711,fartcoin
2025-10-12 00:00:00,0.3458389436422992,319995099.0049078,345724030.6260727,fartcoin
2025-10-13 00:00:00,0.4572404450100544,252467480.86801443,457461663.18043673,fartcoin
2025-10-14 00:00:00,0.466474755301842,239044301.3956868,463849474.03993106,fartcoin
2025-10-15 00:00:00,0.421649727655723,235952101.17872947,423170137.745982,fartcoin
2025-10-16 00:00:00,0.395872169222634,150312640.53641725,395094516.05594844,fartcoin
2025-10-17 00:00:00,0.37829057670550714,175369205.75973946,378691171.0944594,fartcoin
2025-10-18 00:00:00,0.3636901467830507,151904706.87545002,363493309.6564645,fartcoin
2025-10-19 00:00:00,0.36654135457956816,68198879.70075148,366493843.4596652,fartcoin
2025-10-20 00:00:00,0.3740314853670121,84733405.8929118,374229955.8253035,fartcoin
2025-10-21 00:00:00,0.37217146917948746,96859437.13391906,371775661.21292275,fartcoin
2025-10-22 00:00:00,0.36418712473138554,135497838.85060212,363876962.8204982,fartcoin
2025-10-23 00:00:00,0.32935503804025923,107570637.59034392,329409205.14560384,fartcoin
2025-10-24 00:00:00,0.35992217801640025,77327320.80749688,359693536.61654663,fartcoin
2025-10-25 00:00:00,0.38209174110104965,96604873.86236165,382022468.223211,fartcoin
2025-10-26 00:00:00,0.3883273971917036,40696834.41709379,388306669.2089159,fartcoin
2025-10-27 00:00:00,0.41367381454811664,77109824.54443562,413634031.5701465,fartcoin
2025-10-28 00:00:00,0.40272242464120267,108574553.21390957,402959831.38721305,fartcoin
2025-10-29 00:00:00,0.3677868731479897,95816237.82577397,367669977.0876471,fartcoin
2025-10-30 00:00:00,0.3997437625219056,121806735.39469384,399273611.3094468,fartcoin
2025-10-31 00:00:00,0.33311395514747777,133564173.92590764,332342160.4487,fartcoin
2025-11-01 00:00:00,0.31933155170733646,106658116.03685844,319382939.44771314,fartcoin
2025-11-02 00:00:00,0.3387417878647187,53333745.91501438,338125530.9907412,fartcoin
2025-11-03 00:00:00,0.3389073267224566,50850999.02619453,338551962.65446115,fartcoin
2025-11-04 00:00:00,0.26401599586531166,120095388.72869873,262947343.94550437,fartcoin
2025-11-05 00:00:00,0.25750885937431023,143740987.80962855,257972065.91413096,fartcoin
2025-11-06 00:00:00,0.2732458539188814,123260973.74435708,272980394.67120063,fartcoin
2025-11-07 00:00:00,0.25846106226722787,63665513.631335005,258023290.55285975,fartcoin
2025-11-08 00:00:00,0.2988890268743163,114318214.07421067,298865857.9727152,fartcoin
2025-11-09 00:00:00,0.29524944206774767,77708641.68553255,295421587.15759856,fartcoin
2025-11-10 00:00:00,0.3223735890884199,106720766.10400692,322364869.1592129,fartcoin
2025-11-11 00:00:00,0.33984542080436797,120250045.17020352,339784350.6154288,fartcoin
2025-11-12 00:00:00,0.29352706580852966,115493882.88239108,293540443.3814724,fartcoin
2025-11-13 00:00:00,0.28001727211102156,77745718.63152401,279513370.85459036,fartcoin
2025-11-14 00:00:00,0.2663992149955797,110650375.06796269,266789861.1145769,fartcoin
2025-11-15 00:00:00,0.23336590844742966,119831939.26055613,233544031.0380411,fartcoin
2025-11-16 00:00:00,0.2434871041078137,53972465.04858192,243618503.66296118,fartcoin
2025-11-17 00:00:00,0.24321587609845874,70035403.01711534,243202410.09465763,fartcoin
2025-11-18 00:00:00,0.24033160224145253,104216748.72932789,240500081.0778543,fartcoin
2025-11-19 00:00:00,0.25720039829671043,139406875.61292258,257231175.37829995,fartcoin
2025-11-20 00:00:00,0.2679557665685615,113741289.2807132,267260949.2986557,fartcoin
2025-11-21 00:00:00,0.2684356893457971,186487222.51474878,268163894.33358496,fartcoin
2025-11-22 00:00:00,0.22264713794580898,219088794.2953591,223140760.3494711,fartcoin
2025-11-23 00:00:00,0.2114682372635907,125108804.95855485,211233122.93755275,fartcoin
2025-11-24 00:00:00,0.22407585969857544,118175196.20089139,224667233.7410166,fartcoin
2025-11-25 00:00:00,0.2831504672266761,195252221.78782797,283022275.00936246,fartcoin
2025-11-26 00:00:00,0.2990380594030929,186984038.9677571,299363577.08162975,fartcoin
2025-11-27 00:00:00,0.3517738429932662,232117391.85220522,352587774.29955256,fartcoin
2025-11-28 00:00:00,0.34069923159462984,195422746.11718598,339849238.0166144,fartcoin
2025-11-29 00:00:00,0.34534524084849577,174548217.75303662,345324976.3471877,fartcoin
2025-11-29 05:38:40,0.33146535196343085,165016350.9114251,331021596.5166535,fartcoin
2025-08-02 00:00:00,0.2010203069750151,3428039994.5355105,30231874356.680836,dogecoin
2025-08-03 00:00:00,0.1916269540469158,2210274745.363327,28882793410.111366,dogecoin
2025-08-04 00:00:00,0.19886328779242604,1336955076.0650904,29900860825.737633,dogecoin
2025-08-05 00:00:00,0.210479556777086,1782468201.5756187,31670060362.72394,dogecoin
2025-08-06 00:00:00,0.1996421893552106,1463965752.726498,30047384671.162437,dogecoin
2025-08-07 00:00:00,0.20524481678624307,1137499719.461071,30865821107.269722,dogecoin
2025-08-08 00:00:00,0.22242594906092986,1915221615.4491138,33455136711.014084,dogecoin
2025-08-09 00:00:00,0.23035201883070147,2514417767.505087,34646916521.967964,dogecoin
2025-08-10 00:00:00,0.24079107603339342,2862262009.5341763,36227066784.67707,dogecoin
2025-08-11 00:00:00,0.2339151503650981,2105690993.7302308,35168371695.401855,dogecoin
2025-08-12 00:00:00,0.22279669505434282,2650792083.358086,33496880094.120926,dogecoin
2025-08-13 00:00:00,0.23628639605846,2434867946.673603,35535037246.777435,dogecoin
2025-08-14 00:00:00,0.24549919437970946,3743269059.856254,36947749049.64795,dogecoin
2025-08-15 00:00:00,0.22418991808567507,5195154170.928724,33757164948.471878,dogecoin
2025-08-16 00:00:00,0.22821263671130274,4256951653.8378463,34345153406.863113,dogecoin
2025-08-17 00:00:00,0.23101920616038357,2650090531.492213,34771081095.047455,dogecoin
2025-08-18 00:00:00,0.23543563785814955,2391323803.13488,35452903348.14972,dogecoin
2025-08-19 00:00:00,0.22246056482373594,3164132782.1462517,33478282489.925827,dogecoin
2025-08-20 00:00:00,0.20911047499485522,2846325133.964973,31573443104.15069,dogecoin
2025-08-21 00:00:00,0.2215865077683421,3185686320.838252,33387849292.39222,dogecoin
2025-08-22 00:00:00,0.2146036803461823,2104104384.2466068,32260557805.55944,dogecoin
2025-08-23 00:00:00,0.24061883556812297,4456223342.6748,36227745500.387924,dogecoin
2025-08-24 00:00:00,0.2359037954047403,2481978240.0255656,35513608232.83256,dogecoin
2025-08-25 00:00:00,0.2317500228704948,3119480075.408564,34951792081.27878,dogecoin
2025-08-26 00:00:00,0.20977485568918428,3209114651.504627,31632558732.54899,dogecoin
2025-08-27 00:00:00,0.21848182440389716,2156426666.2800384,32916880510.861656,dogecoin
2025-08-28 00:00:00,0.2194773258086598,2129501447.3323112,33080353873.51445,dogecoin
2025-08-29 00:00:00,0.22436553868912731,1798100079.4822326,33816305759.52067,dogecoin
2025-08-30 00:00:00,0.21412824594263147,2262984917.085615,32276659317.000565,dogecoin
2025-08-31 00:00:00,0.2158248863195881,953490709.0340126,32538294439.509605,dogecoin
2025-09-01 00:00:00,0.2138121881539986,980742706.5821915,32224320280.031105,dogecoin
2025-09-02 00:00:00,0.21012014689720937,2610554715.582383,31677339106.6562,dogecoin
2025-09-03 00:00:00,0.21481484336477316,1960119906.0495563,32372803711.979324,dogecoin
2025-09-04 00:00:00,0.22060869712158182,1644323428.7362218,33255648476.04051,dogecoin
2025-09-05 00:00:00,0.21248433246322776,1348159815.400276,32048275139.63678,dogecoin
2025-09-06 00:00:00,0.21790522280347202,2080964319.0678818,32875780028.216713,dogecoin
2025-09-07 00:00:00,0.2160115789297136,1109021902.7686205,32608992087.21966,dogecoin
2025-09-08 00:00:00,0.22849209307593296,1803098275.17244,34458314811.968834,dogecoin
2025-09-09 00:00:00,0.24204451984067996,3499691101.119174,36577754981.82949,dogecoin
2025-09-10 00:00:00,0.24093291427061306,3983679513.3099904,36350917047.21883,dogecoin
2025-09-11 00:00:00,0.24543876456428945,2768174631.6824803,37030135377.325455,dogecoin
2025-09-12 00:00:00,0.25568309955896135,3698334549.8680463,38606584437.57269,dogecoin
2025-09-13 00:00:00,0.27551364279954654,4346151545.9657545,41560744374.04719,dogecoin
2025-09-14 00:00:00,0.28938440733977444,8814134295.680807,43675899265.001114,dogecoin
